Date,User,Message
2020-05-29 11:12:09,"김정식","9시쯤 오셔서 얘기했지 ㅋㅋ"
2020-05-29 11:12:44,"김정식","그냥 같은동네고 이래저래 한번 만나보고싶었대 ㅋㅋ"
2020-05-29 11:13:09,"김정식","퇴사얘기 부동산얘기 개발얘기 운동얘기 등등"
2020-05-29 11:13:12,"선미♥","ㅋㅋㅋㅋㅋㅋ와씽.. 두시간 얘기했네 ㅋㅋㅋㅋㅋㅋ "
2020-05-29 11:13:15,"선미♥","대단뜨.. "
2020-05-29 11:13:28,"김정식","동네얘기 ㅋㄱㅋ"
2020-05-29 11:13:34,"선미♥","웃기닼ㅋㅋㅋㅋㅋ "
2020-05-29 11:13:36,"선미♥","나중에 자세히 알려동 "
2020-05-29 11:15:08,"김정식","ㅋㅋㅋㄱ알떵"
2020-05-29 12:38:10,"선미♥","봉진대표님 "
2020-05-29 12:38:16,"선미♥","영어 엄청 배웠거든 "
2020-05-29 12:38:27,"선미♥","근데 매일 선생님 바꾸다가 3년전부터 정착했는데 "
2020-05-29 12:38:27,"선미♥","https://speaking.conects.com/daniel/main"
2020-05-29 12:38:32,"선미♥","이 사람 ㅋㅋㅋㅋㅋ "
2020-05-29 12:38:41,"선미♥","일주일에 두번 세시간씩 이 사람한테 1:1 과외받는대 "
2020-05-29 12:38:45,"선미♥","근데 온라인 강의도 이쑴 "
2020-05-29 12:39:08,"선미♥","근데 이사람 문성용이랑 같은 학원섐 ㅋㅋㅋㅋ "
2020-05-29 12:39:45,"선미♥","사진"
2020-05-29 12:39:48,"선미♥","이거 같이 들어보장 "
2020-05-29 12:39:54,"선미♥","갱사마가 듣는데 진짜 좋댕 "
2020-05-29 12:45:03,"선미♥","나 이거 들어야징~~ "
2020-05-29 12:45:14,"선미♥","사진"
2020-05-29 12:45:17,"선미♥","케켕 같이 듣쟈옹 "
2020-05-29 12:48:10,"김정식","사진"
2020-05-29 12:53:00,"김정식","사진"
2020-05-29 12:53:13,"김정식","ㅋㅋㅋ"
2020-05-29 12:53:23,"김정식","온라인으로듣는다구?ㅋㅋ"
2020-05-29 12:54:03,"김정식","오늘 볶음밥 약간 역대급ㅋㅋㅋ"
2020-05-29 12:56:30,"선미♥","옹옹 온라인으루 "
2020-05-29 12:56:32,"선미♥","ㅋㅋㅋㅋㅋ "
2020-05-29 12:56:45,"선미♥","진짜 맛있겠당 "
2020-05-29 12:57:18,"김정식","사진"
2020-05-29 12:57:25,"김정식","ㅋㅋㅋ흠 자기오믄 얘기해보장"
2020-05-29 12:57:32,"김정식","아침에 나무뭐줬어?"
2020-05-29 12:58:13,"선미♥","나무 그거 꽈자 "
2020-05-29 12:58:19,"선미♥","템테이션 5개 "
2020-05-29 12:58:25,"선미♥","나 나무랑 같이 놀다가 지각할뻔 ㅠ "
2020-05-29 12:58:39,"선미♥","나무가 계속 나 따라다니구 애교부려서~~ "
2020-05-29 13:23:59,"선미♥","나무 헥헥거리는거 계속 보게됨 "
2020-05-29 13:26:21,"선미♥","우리 나무 뭐하나~~ 보고싶넹 *_* "
2020-05-29 13:28:10,"김정식","삭제된 메시지입니다."
2020-05-29 13:28:56,"김정식","사진"
2020-05-29 13:32:26,"김정식","사진"
2020-05-29 13:39:26,"김정식","나무 혓바닥 ㅠ 빨리봐줘"
2020-05-29 14:16:23,"선미♥","허어어어얼!!!!"
2020-05-29 14:16:37,"선미♥","헐키유ㅠㅠ"
2020-05-29 14:31:40,"김정식","ㅋㅋㅋㅋ"
2020-05-29 14:31:42,"김정식","짱귀스~"
2020-05-29 14:31:59,"김정식","휴 카페가려곻나오는데 어머님 보내주신 깍두기 박스있어서"
2020-05-29 14:32:06,"김정식","냉장고 겨우 집어넣고 나왔다"
2020-05-29 14:32:21,"김정식","+오늘의 시트콤"
2020-05-29 14:34:23,"김정식","점심에 집에 가려 까사팔공육 들어감
마침 엘베를 누가타고있었고 나도 황급히탐
근데 할머니가 나한테 내려가 내려가 이러심
아 내려가요?하고 내림
근데 엘베 4층 올라감
그리고 1층으로 다시온 엘베에는 아무도 없었음"
2020-05-29 14:39:54,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-05-29 14:40:01,"선미♥","나무 전 주인한테 연락왔다 "
2020-05-29 14:40:15,"김정식","머라궁??"
2020-05-29 14:41:40,"선미♥","6월 4일이 자기가 나무 처음으로 데려온 날인데 "
2020-05-29 14:41:48,"선미♥","호옥시 그때만이라두 뭐 보내면 안되냐고 "
2020-05-29 14:41:53,"선미♥","그리고 자기 마음이 요새 너무 편안해졌고 "
2020-05-29 14:41:59,"선미♥","예전엔 사진만 봐도 눈물이 나고 그랬는데 "
2020-05-29 14:42:05,"선미♥","지금은 흐뭇하게 잘 보고 있다구 "
2020-05-29 14:42:15,"선미♥","부담주려는건 아닌데 생일을 챙겨주고싶어서 그런다고 ㅎㅎ "
2020-05-29 14:42:24,"선미♥","그래서 헤일로 사료 우리가 먹이는거 보내줬어 "
2020-05-29 14:42:36,"선미♥","생일은 감사히 잘 생각하고 받겠다구 했덩 "
2020-05-29 14:42:56,"김정식","ㅠㅠ웅웅"
2020-05-29 14:44:58,"선미♥","힝 ㅠ ㅠㅠ "
2020-05-29 14:45:15,"김정식","우리도 나무랑 만날수있어서 더더 감사한마음든다고 말해줭 ㅠ"
2020-05-29 14:45:48,"선미♥","ㅇㅇ 말해찌 "
2020-05-29 14:45:51,"선미♥","또 우심;;;;;;; "
2020-05-29 14:45:56,"선미♥","맘편해져서 안운다고 해놓고 "
2020-05-29 14:45:57,"선미♥","오열... "
2020-05-29 14:45:59,"선미♥","-_ㅠ "
2020-05-29 14:46:00,"선미♥","흑흑 "
2020-05-29 14:46:04,"김정식","ㅋㅋㅋ큐ㅠ"
2020-05-29 14:46:07,"김정식","통화했엉?ㅋㅋ"
2020-05-29 14:46:09,"선미♥","ㅠㅠㅠㅋㅋㅋㅋ 응 "
2020-05-29 14:46:11,"선미♥","슬픈데 웃겨 "
2020-05-29 14:46:15,"선미♥","나 그분한테 부재중 찍혀서 "
2020-05-29 14:46:25,"선미♥","내가 어제 헥헥거리는거 올렸는데 "
2020-05-29 14:46:35,"선미♥","그렇게 했다고 그거 안좋다고 저나한줄 알고 놀라가지고 "
2020-05-29 14:46:39,"김정식","ㅋㅋㅋㅋㅋㅋㅋ"
2020-05-29 14:46:43,"선미♥","개구호흡 좋은지 안좋은지 찾아보고 "
2020-05-29 14:46:47,"선미♥","문제없다고 해서 전화함 "
2020-05-29 14:46:48,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-05-29 14:46:54,"김정식","ㅋㄱㅋㄱㄱ"
2020-05-29 14:47:11,"김정식","우리가 이상한거 시켰다고 생각할까봐 ㅋㅋㅋㅋ"
2020-05-29 14:48:08,"선미♥","그니깤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-05-29 14:48:55,"김정식","힝 건강하게 잘 크고 있어요~~"
2020-05-29 14:49:04,"선미♥","ㅋㅋㅋㅋ 에휴"
2020-05-29 14:50:44,"김정식","https://www1.president.go.kr/petitions/Temp/vblwLv"
2020-05-29 14:50:47,"김정식","청원 ㄱㄱ"
2020-05-29 15:45:25,"선미♥","ㄱㄱ"
2020-05-29 17:15:56,"김정식","스벅에서도 카페트리에서도"
2020-05-29 17:16:01,"김정식","사람들 전부 부동산 얘기"
2020-05-29 17:16:25,"김정식","한 6팀 본듯ㅋㅋ"
2020-05-30 09:39:31,"김정식","자걈 스벅 어에컨 세게트니까 조심~"
2020-05-30 09:56:27,"선미♥","녜녱"
2020-05-30 09:56:55,"김정식","언제왕ㅋㅋ"
2020-05-30 09:57:16,"김정식","내꺼 앱으로 결재해야댕~"
2020-05-30 09:57:24,"선미♥","아라쪙 ㅋㅋㅋ 이제 갈겡"
2020-05-31 08:50:32,"선미♥","동영상"
2020-05-31 08:50:40,"선미♥","동영상"
2020-05-31 09:48:52,"김정식","뭐얌ㅋㅋ"
2020-05-31 09:48:58,"김정식","산잘타고있어??"
2020-05-31 10:46:25,"선미♥","ㅋㅋㅋㅋ 웅"
2020-05-31 10:46:34,"선미♥","사진"
2020-05-31 10:46:41,"선미♥","사진 2장"
2020-05-31 11:02:30,"선미♥","정아 밥 챙겨먹어"
2020-05-31 11:02:30,"선미♥","나 용마산까지 와서 좀 늦을듯"
2020-05-31 11:08:03,"김정식","ㅋㅋㅋㅋㅋㅋ"
2020-05-31 11:08:25,"김정식","잘가고있넹"
2020-05-31 11:47:24,"선미♥","사진 3장"
2020-05-31 12:12:53,"김정식","ㅋㅋㅋㅋㅋㅋ"
2020-05-31 12:13:11,"김정식","삼총사 멋있네"
2020-05-31 12:34:20,"선미♥","ㅋㅋㅋㅋ"
2020-05-31 12:41:01,"김정식","사진"
2020-05-31 12:41:14,"선미♥","뭐지"
2020-05-31 12:41:16,"선미♥","ㅋㅋㅋㅋㅋ"
2020-05-31 12:45:10,"김정식","사진"
2020-05-31 13:33:21,"선미♥","오 대박이넹 ㅋㅋ"
2020-05-31 13:33:36,"선미♥","ㅋㅋㅋㅋ 이제 집 가는 듕"
2020-05-31 13:33:43,"선미♥","집이얌??"
2020-05-31 20:42:09,"김정식","동영상"
2020-05-31 20:45:20,"김정식","동영상"
2020-05-31 20:45:53,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-05-31 20:46:54,"김정식","동영상"
2020-05-31 20:51:45,"김정식","동영상"
2020-05-31 22:43:52,"선미♥","떤미 천호~~~"
2020-05-31 22:45:21,"김정식","ㅋㅋㅋ녬"
2020-05-31 22:45:33,"선미♥","ㅋㅋㅋ 암사 도착뜌"
2020-06-01 08:07:13,"김정식","자갬자갸메"
2020-06-01 08:08:09,"김정식","나 마스크 두고와땅"
2020-06-01 08:08:17,"김정식","올때좀..ㅋㅋ"
2020-06-01 08:08:32,"김정식","전자렌지 위엔가 잇엉"
2020-06-01 08:18:15,"선미♥","옹키 나 지금 나가"
2020-06-01 09:15:00,"김정식","자기말골"
2020-06-01 09:15:04,"김정식","저옆에아저씨"
2020-06-01 09:15:09,"김정식","옆에서계속 하품"
2020-06-01 09:15:10,"김정식","하"
2020-06-01 09:15:11,"김정식","으아"
2020-06-01 09:15:13,"김정식","아아아앙아"
2020-06-01 09:15:14,"김정식","하다가"
2020-06-01 09:15:17,"김정식","저기오른쪽가서"
2020-06-01 09:15:21,"김정식","또 하품함"
2020-06-01 09:15:26,"김정식","맞을껄"
2020-06-01 09:15:31,"김정식","그래?"
2020-06-01 09:15:33,"김정식","양쪽"
2020-06-02 08:58:00,"김정식","스벅 구석자리 여자3명있는데 겁나시끄러움 ㅠ"
2020-06-02 08:58:40,"김정식","간호사3명 욕 섞어가며 상사욕함ㅋㅋㅋ"
2020-06-02 10:04:53,"선미♥","저런ㅋㅋㅋㅋㅋㅋ"
2020-06-02 10:09:31,"김정식","뀨뀨"
2020-06-02 12:39:26,"김정식","비그쳤군 캬캬 집에가야징"
2020-06-02 12:39:37,"선미♥","ㅋㅋㅋㅋ"
2020-06-02 12:39:40,"선미♥","잘해땽"
2020-06-02 12:43:27,"김정식","점심 뭐먹어떠?ㅋㅋ"
2020-06-02 12:50:14,"선미♥","나 두부쌈밥! "
2020-06-02 12:50:17,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋ 비싸고 맛있었어 "
2020-06-02 12:50:23,"선미♥","자기 머먹을꺼얌 !! "
2020-06-02 12:53:23,"김정식","사진"
2020-06-02 12:53:42,"김정식","삭제된 메시지입니다."
2020-06-02 12:54:04,"김정식","사진"
2020-06-02 12:54:31,"김정식","사진"
2020-06-02 12:55:07,"김정식","동영상"
2020-06-02 12:56:21,"김정식","동영상"
2020-06-02 12:56:57,"김정식","자세변경"
2020-06-02 12:57:04,"김정식","사진"
2020-06-02 12:57:27,"김정식","또변경"
2020-06-02 12:57:33,"김정식","사진"
2020-06-02 12:58:35,"김정식","동영상"
2020-06-02 13:03:47,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-06-02 13:03:50,"선미♥","귀여워 죽겠눼~~~ "
2020-06-02 13:03:56,"선미♥","나 카드 놓고감... -_- 택시탔는뎅 "
2020-06-02 13:05:01,"선미♥","우리 나무 왜케 애교쟁이징 ㅋㅋㅋㅋ "
2020-06-02 13:05:06,"선미♥","너므 예뻐 죽겠뉑 ㅠ_ㅠ "
2020-06-02 13:13:25,"김정식","언제오는뎅 카드들고나가?ㅋㅋ"
2020-06-02 13:13:30,"김정식","사진"
2020-06-02 13:41:52,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋ귀욤둥이 ㅠㅠ "
2020-06-02 13:41:58,"선미♥","옹! 그럼 집에 있을꼬? "
2020-06-02 13:42:36,"김정식","잉웅"
2020-06-02 13:50:29,"김정식","사진"
2020-06-02 13:50:31,"김정식","두부조림 고고중~"
2020-06-02 14:01:11,"김정식","사진"
2020-06-02 14:06:11,"김정식","사진"
2020-06-02 14:47:16,"선미♥","오 대박뜨"
2020-06-02 17:49:40,"김정식","사진 11장"
2020-06-02 23:11:33,"김정식","사진"
2020-06-02 23:56:22,"김정식","사진"
2020-06-03 07:54:47,"김정식","자걈"
2020-06-03 07:55:15,"김정식","에어컨 세게 틀어져있으니 옷들구왕"
2020-06-03 07:57:55,"선미♥","눼에엥"
2020-06-03 07:58:04,"선미♥","나무랑 꽁냉꽁냥이다"
2020-06-03 08:00:33,"김정식","ㅋㅋㅋ"
2020-06-03 08:00:44,"김정식","나무짜식"
2020-06-03 08:00:53,"김정식","옷입고 있어도 좀 춥네 ㅠ"
2020-06-03 08:24:33,"김정식","자걈"
2020-06-03 08:24:45,"김정식","나와떠?"
2020-06-03 08:24:50,"선미♥","옹옹 아닝 이제
나갈꾜"
2020-06-03 08:24:54,"선미♥","머 갖다줭?"
2020-06-03 08:25:22,"김정식","옷ㅋㅋㅋ"
2020-06-03 08:25:25,"김정식","초록새규"
2020-06-03 08:25:28,"김정식","진짜추움 ㅠ"
2020-06-03 08:25:33,"선미♥","옹 ㅠㅠ ㅋㅋ"
2020-06-03 08:25:50,"김정식","자기두 잘입구왕"
2020-06-03 08:26:03,"선미♥","그정도야..?"
2020-06-03 08:26:08,"김정식","미친넘들이야"
2020-06-03 08:26:14,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ"
2020-06-03 08:46:43,"김정식","ㅎ올라왕"
2020-06-03 08:46:55,"김정식","사이렌"
2020-06-03 08:47:12,"선미♥","왱!"
2020-06-03 08:47:12,"선미♥","커피는?"
2020-06-03 08:47:19,"선미♥","ㅋㅋㅋㅋㅇㅋ"
2020-06-03 13:28:21,"김정식","투썸 사람많넹ㅋㅋ"
2020-06-03 13:36:16,"김정식","파일: 18년 1회.pdf"
2020-06-03 13:36:18,"김정식","파일: 18년 2회.pdf"
2020-06-03 13:36:19,"김정식","이거 두개만 부탁쓰염..ㅋㅋ"
2020-06-03 13:36:37,"김정식","각각 스탬플러 찍어줭"
2020-06-03 13:43:12,"선미♥","이모티콘"
2020-06-03 16:43:43,"선미♥","근데 저녁에 우리 걸어서 가면 "
2020-06-03 16:43:46,"선미♥","배고플거 같은데~~ "
2020-06-03 16:43:54,"선미♥","나랑 서브웨이 or 떡뽂이 먹을사람?"
2020-06-03 16:51:53,"김정식","ㅋㅋ"
2020-06-03 16:51:56,"김정식","저녁으로 퉁?"
2020-06-03 16:59:04,"김정식","럭복이 먹으깡~~"
2020-06-03 16:59:16,"김정식","못 먹은지 뭔가 오래된거 같다"
2020-06-03 17:02:43,"선미♥","ㅋㅋㅋㅋㅋㅋ "
2020-06-03 17:02:58,"선미♥","ㅋㅋㅋ 근데 좀 갑자기 너무 헤비한걸 먹기는 함 ^_^ "
2020-06-03 17:04:16,"김정식","ㅋㅋㅋㅋㅋㅋ뭐여~~~~~"
2020-06-03 17:04:25,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ 후후 어떠카징? 근데 어느카페 갔더?? "
2020-06-03 17:04:48,"김정식","둘썸"
2020-06-03 17:05:09,"김정식","여기 뭔가 스터디카페 느낌이네 ㅋㅋㅋ"
2020-06-03 17:05:10,"선미♥","ㅇㅓ키어키 "
2020-06-03 17:05:29,"선미♥","그칭 ㅋㅋㅋ "
2020-06-03 17:07:52,"김정식","웅ㅋㅋㅋ"
2020-06-03 17:08:09,"김정식","맨날 스벅있다가 다른데 오니까 좋넹"
2020-06-03 17:08:16,"김정식","스벅 이제 좀 질리는듯…."
2020-06-03 17:08:18,"김정식","동그란 책상"
2020-06-03 17:08:22,"김정식","같은자리"
2020-06-03 17:08:34,"김정식","춥고"
2020-06-03 17:08:46,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-06-03 17:08:47,"김정식","어르신들도 많아 시끄럽고.."
2020-06-03 17:08:54,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ 휴 이제 어딜가야하나~~ "
2020-06-03 17:09:06,"김정식","담에 거기 가보장"
2020-06-03 17:09:10,"김정식","집뒤 골목"
2020-06-03 17:09:12,"선미♥","오ㄷㅣ"
2020-06-03 17:09:14,"선미♥","아아 좋쥥 "
2020-06-03 17:09:17,"김정식","ㅋㅋ"
2020-06-03 17:09:22,"김정식","웅웅"
2020-06-03 17:09:23,"선미♥","ㅇㅏㅏㅏ 떡볶이 ? "
2020-06-03 17:09:26,"김정식","훔"
2020-06-03 17:09:27,"선미♥","서브웨이~? "
2020-06-03 17:09:32,"김정식","자기 떡볶이"
2020-06-03 17:09:35,"선미♥","아니묜 생선구이 + 비빔밥 "
2020-06-03 17:09:36,"김정식","애바면"
2020-06-03 17:09:47,"김정식","식당?"
2020-06-03 17:09:52,"선미♥","옹옹 여기 지하 ㅋㅋㅋ "
2020-06-03 17:09:55,"김정식","자기 그냥 먹게?"
2020-06-03 17:09:57,"김정식","ㅋㅋ"
2020-06-03 17:09:59,"김정식","나야 좋지만"
2020-06-03 17:10:00,"선미♥","흑흑 "
2020-06-03 17:10:02,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-06-03 17:10:07,"선미♥","오늘 점심도 마니 먹긴 했눈뎅 ^.^ "
2020-06-03 17:10:12,"김정식","ㅋㅋㅋㅋ"
2020-06-03 17:10:19,"김정식","그럼 안되징"
2020-06-03 17:10:24,"선미♥","그러면 서브웨이 먹쨩 "
2020-06-03 17:10:29,"선미♥","ㅋㅑ하하"
2020-06-03 17:10:33,"김정식","섭웨이"
2020-06-03 17:10:38,"김정식","다른 버전 먹고싶은데 그럼"
2020-06-03 17:10:43,"김정식","그때 먹은거 말고.."
2020-06-03 17:10:44,"선미♥","자긴 다른거 먹엉 "
2020-06-03 17:10:47,"선미♥","난 그때 먹은거 먹으껭 "
2020-06-03 17:10:49,"김정식","옹키"
2020-06-03 17:10:52,"선미♥","15센치씩 하믄 됨~~ "
2020-06-03 17:10:53,"김정식","빵은 파달라해야지"
2020-06-03 17:10:57,"김정식","잊지말기"
2020-06-03 17:11:00,"선미♥","ㅋㅋㅋㅋㅋ 자기 집에가서 유부초밥도 머겅 "
2020-06-03 17:11:03,"김정식","아맞다"
2020-06-03 17:11:04,"김정식","오예"
2020-06-03 17:11:07,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-06-03 17:11:11,"선미♥","신나긴~~ "
2020-06-03 17:11:13,"김정식","ㅋㅋㅋㅋ"
2020-06-03 17:11:26,"선미♥","흥흥 "
2020-06-03 17:11:30,"김정식","쿌쿌"
2020-06-03 17:11:34,"선미♥","6시에 만나ㅈㅏ"
2020-06-03 17:11:38,"김정식","아"
2020-06-03 17:11:39,"선미♥","섭웨이 앞에성 "
2020-06-03 17:11:43,"김정식","블투스 이어폰 배터리 다됐넹"
2020-06-03 17:11:48,"선미♥","키키키 "
2020-06-03 17:11:52,"김정식","자기 나오면 말행"
2020-06-03 17:11:55,"김정식","나는 바로 옆이니"
2020-06-03 17:11:56,"선미♥","나한테 이어폰 있는뎅 "
2020-06-03 17:12:01,"선미♥","내가 진짜 바로 옆이거둔~~ "
2020-06-03 17:12:18,"김정식","ㅋㅋ"
2020-06-03 17:12:23,"김정식","암튼 나올떄 말하삼~~"
2020-06-03 17:12:24,"김정식","엘베 탈때"
2020-06-03 17:12:28,"선미♥","ㄴ ㅖ엥 ~~ "
2020-06-03 17:48:33,"김정식","화장실 갔다가 와~"
2020-06-03 18:10:39,"선미♥","오분뒤 나간다 "
2020-06-03 18:10:50,"김정식","ㅇㅋ"
2020-06-05 09:19:56,"김정식","사진"
2020-06-05 09:20:04,"김정식","프라푸치노 먹는돠...ㅌㅋㅋ"
2020-06-05 09:25:51,"선미♥","오~~~~"
2020-06-05 09:25:58,"선미♥","살찌게땨 후후"
2020-06-05 09:26:10,"선미♥","사진"
2020-06-05 09:26:16,"김정식","ㅋㅋㅋ"
2020-06-05 09:26:16,"선미♥","어쩐지 기운이 없어 보이는 나무"
2020-06-05 09:26:30,"김정식","울똥꼬냥이"
2020-06-05 09:26:37,"김정식","왜 기운이 없을까"
2020-06-05 09:26:43,"선미♥","사진"
2020-06-05 09:26:50,"선미♥","너무 슬품 ㅠㅠ"
2020-06-05 09:27:21,"김정식","ㅠㅠ"
2020-06-05 09:27:31,"선미♥","아침부터 울어따 ㅠㅠ 흑흑"
2020-06-05 09:27:40,"김정식","나무한테 더 잘하쟝"
2020-06-05 09:27:45,"선미♥","책에서 계속 본 고양이라서 더 슬품 ㅠㅠ"
2020-06-05 09:37:57,"선미♥","사진"
2020-06-05 09:38:03,"선미♥","동영상"
2020-06-05 09:38:06,"김정식","ㅋㅋ"
2020-06-05 09:38:47,"선미♥","징짜 내가 아무것도 안했는데"
2020-06-05 09:38:48,"김정식","짱귀탱"
2020-06-05 09:38:55,"선미♥","계속 빙글빙글 돌면서 미친듯이 애교부려서"
2020-06-05 09:39:02,"김정식","ㅋㅋㅋ"
2020-06-05 09:39:05,"선미♥","만져쥬ㅓㅆ더니"
2020-06-05 09:39:16,"선미♥","그냥 바닥에 꾹꾹이 하능겨 ㅠㅠ"
2020-06-05 09:40:25,"김정식","흑ㅠ 울나뮤"
2020-06-05 09:40:33,"김정식","귀요뮈이~~~"
2020-06-05 09:44:25,"선미♥","동영상"
2020-06-05 09:44:26,"선미♥","상처만 남았다..."
2020-06-05 09:44:32,"선미♥","진짜 쎄게 깨물음 ㅠㅠㅠ 나뿐넘"
2020-06-05 09:45:37,"김정식","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-06-05 09:45:47,"김정식","바부들"
2020-06-05 09:45:51,"선미♥","장난치는줄 알고 가만히 있었더니"
2020-06-05 09:45:58,"선미♥","진짜 쎄게 덤벼서 놀람"
2020-06-05 09:48:28,"김정식","어째서 그러는 것일까.."
2020-06-05 09:48:54,"선미♥","그러니까말얌"
2020-06-05 09:53:55,"김정식","나무도 다 이유가 있을꺼얌"
2020-06-05 09:54:08,"김정식","물면 무는대로~"
2020-06-05 09:55:07,"선미♥","사진"
2020-06-05 09:55:13,"선미♥","근데 이번껀 좀 아푸다 ㅠㅠ 흑흑"
2020-06-05 10:00:44,"선미♥","뎡시긩 "
2020-06-05 10:00:47,"선미♥","존리 책 다 읽음? "
2020-06-05 10:33:17,"김정식","할 ㅠㅜㅜ심한대"
2020-06-05 10:33:25,"김정식","엉 다읽었엉"
2020-06-05 14:20:07,"선미♥","쪙아 "
2020-06-05 14:20:12,"선미♥","밥 잘 먹었어? "
2020-06-05 15:07:16,"김정식","웅웅"
2020-06-05 15:07:20,"김정식","볶음밥먹어땅"
2020-06-05 15:07:23,"김정식","저녁까지하려고"
2020-06-05 15:07:28,"김정식","2인분했는데"
2020-06-05 15:07:33,"김정식","다먹음ㅎㅎ"
2020-06-05 15:08:08,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-06-05 15:08:13,"선미♥","잘했네 두그릇 먹었넹? "
2020-06-05 15:08:20,"선미♥","텐트 안왔지? "
2020-06-05 15:08:51,"김정식","왔지롱~~ㅈ"
2020-06-05 15:08:51,"선미♥","회사에서 사무용품 사라고 개인당 30만원씩 지원해줌 "
2020-06-05 15:08:55,"선미♥","오 대박! "
2020-06-05 15:08:58,"김정식","ㅋㅋㄱ"
2020-06-05 15:09:05,"김정식","자기오믄 같이 뜯어보게"
2020-06-05 15:09:11,"선미♥","재택근무에 필요한 업무 유관 사우용품 사래 "
2020-06-05 15:09:11,"김정식","나뒀당"
2020-06-05 15:09:15,"김정식","ㅋㄱㅋㅋ"
2020-06-05 15:09:22,"선미♥","책상 조명 사면 안되나 "
2020-06-05 15:09:23,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
2020-06-05 15:09:24,"김정식","냄비"
2020-06-05 15:09:26,"김정식","살까"
2020-06-05 15:09:28,"김정식","ㅋㅋㅋㅋㅋㅋ"
2020-06-05 15:09:31,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나보다 양아치네 "
2020-06-05 15:09:38,"김정식","재택에필요하지"
2020-06-05 15:09:42,"김정식","밥잘먹어야하니"
2020-06-05 15:09:43,"김정식","ㅋㅋㅋㅋㅋ"
2020-06-05 15:09:46,"김정식","주전자랑"
2020-06-05 15:09:49,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 책상램프는 진짜 필요하지 않아? "
2020-06-05 15:09:53,"김정식","웅"
2020-06-05 15:09:56,"선미♥","그건 업무연관이 아니라 "
2020-06-05 15:09:58,"선미♥","살림연관 "
2020-06-05 15:09:58,"김정식","난 있음 매니아징"
2020-06-05 15:10:08,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ 월요일에 신사동 갔다가 "
2020-06-05 15:10:10,"선미♥","루밍도 들렀다가 "
2020-06-05 15:10:16,"선미♥","오똠 ㅋㅋㅋㅋ "
2020-06-05 15:10:21,"선미♥","압구정 갤러리아~~ "
2020-06-05 15:10:36,"김정식","플렉스멜이 나는구만"
2020-06-05 15:10:45,"김정식","일단ㄱㄱ"
2020-06-05 15:11:10,"선미♥","ㅋㅑ하~ "
2020-06-05 15:13:01,"김정식","끼얏호"
