Date,User,Message
2020-03-17 15:27:26,"승호먹호","힘들다"
2020-03-17 15:27:30,"승호먹호","혀상이현 대단함"
2020-03-17 17:32:45,"이효상","ㅋㅋ PT받고 수업없는 날에도 저렇게 열심히 하면 금방 좋아질걸"
2020-03-17 17:37:14,"승호먹호","ㅋㅋㅋㅋ 마즘 ㅋㅋㅋ"
2020-03-18 13:01:32,"승호먹호","http://m.blog.naver.com/PostView.nhn?blogId=doongjitory&logNo=221859851680&navType=tl"
2020-03-18 13:01:32,"승호먹호","[둥호의 일상] 애플펜슬 2세대 언박싱! (Feat. 아이패드 프로 3세대 적용 리뷰)"
2020-03-18 13:01:42,"승호먹호","정색이형 고마오 ㅠㅜ"
2020-03-18 13:01:44,"승호먹호","잘쓸꼐 ㅋㅋ"
2020-03-18 13:06:39,"김정식","오 포스팅 빠른데 ㅋㅋㅋㅋ"
2020-03-18 13:13:57,"승호먹호","술먹고 썻자"
2020-03-18 13:14:00,"승호먹호","오짐"
2020-03-20 10:07:38,"승호먹호","사진"
2020-03-20 10:07:41,"승호먹호","사진"
2020-03-20 10:13:52,"김정식","사진"
2020-03-20 10:14:07,"김정식","사진"
2020-03-20 10:14:22,"김정식","사진"
2020-03-20 10:14:35,"김정식","사진"
2020-03-20 10:15:05,"김정식","사진"
2020-03-20 10:15:22,"김정식","사진"
2020-03-20 10:15:59,"김정식","삼전 지금 올랐네 ㅋㅋㅋ"
2020-03-20 10:16:25,"김정식","https://m.yna.co.kr/view/AKR20200319218400002"
2020-03-20 10:20:08,"김정식","사진"
2020-03-20 10:23:28,"승호먹호","ㄴㅋㅋ 정식이형 이런거 보고있음 안된다"
2020-03-20 10:33:43,"김정식","ㅋㅋㅋㅋㅋㅇㅈ"
2020-03-20 11:31:33,"장광수","ㅋㅋㅋ"
2020-03-20 11:31:42,"장광수","정식이형 요가하고있나"
2020-03-20 12:14:32,"김정식","아직 ㅋㅋㅋㅋ"
2020-03-20 12:14:51,"김정식","집근처 알아봤는데 에어로빅 느낌의 요가뿐이네...ㅋㅋㅋ"
2020-03-20 12:15:00,"김정식","일단 코로나 좀 진정되고ㅠ"
2020-03-20 12:36:29,"김용현 9팀","요가 좋다 코어 힘도 기르고 마음도 안정되고"
2020-03-20 13:07:35,"김정식","오 용헤이 해봤낰ㅋ"
2020-03-20 13:08:01,"김용현 9팀","세달인가 ㅋㅋㅋㅋ"
2020-03-20 13:08:07,"김용현 9팀","물구나무서기 마스터하고 그만둠"
2020-03-20 13:11:48,"김정식","ㅋㅋㅋㅋㅋ"
2020-03-20 13:11:52,"김정식","담에만날때"
2020-03-20 13:11:56,"김정식","가혜첼로하고"
2020-03-20 13:12:03,"김정식","용현이 물그나무서기 하는걸로"
2020-03-20 13:13:45,"조가혜","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-03-20 13:13:50,"조가혜","나도 물구나무서기 할수잇다"
2020-03-20 13:14:18,"승호먹호","그랜절 가능하나"
2020-03-20 13:14:27,"승호먹호","샵검색: #그랜절"
2020-03-20 13:14:36,"승호먹호","담에 보여줘"
2020-03-20 13:17:16,"김용현 9팀","바로 저자세다 ㅋㅋㅋㅋㅋㅋㅋㅋ 이젠 안될듯"
2020-03-20 13:17:34,"조가혜","난 뒤에 벽있어야함ㅋㅋㅋ"
2020-03-23 16:21:47,"황병준 현중","샵검색: #모래반지 빵야빵야"
2020-03-23 16:23:09,"황병준 현중","샵검색: #모래반지 빵야빵야"
2020-03-23 16:23:47,"승호먹호","뭐고"
2020-03-23 16:25:02,"황병준 현중","모르나"
2020-03-23 16:25:16,"승호먹호","모르음.."
2020-03-23 17:09:35,"승호먹호","황뱅주늬 오나"
2020-03-23 17:24:06,"승호먹호","용혀니 저나 안받는다"
2020-03-23 17:51:05,"김용현 9팀","나 피티중"
2020-03-23 17:51:07,"김용현 9팀","뭐먹어"
2020-03-23 17:54:01,"승호먹호","용현이 끝나고 머 먹으래 ?"
2020-03-23 18:49:15,"조가혜","뭐 안먹제?"
2020-03-23 18:56:00,"승호먹호","어... 가혜"
2020-03-23 18:56:26,"조가혜","나 빼구 먹나..."
2020-03-23 18:57:31,"승호먹호","사진"
2020-03-23 18:57:34,"승호먹호","율전재 올래..."
2020-03-23 18:58:50,"조가혜","ㅋㅋㅋㅋㅋㅋㅋㅋ아닝..."
2020-03-23 19:05:57,"장광수","사진"
2020-03-23 19:09:11,"김정식","헐 맛있겠너ㅠ"
2020-03-23 19:20:49,"조가혜","푸짐하네"
2020-03-25 10:47:15,"김용현 9팀","https://youtu.be/hfrnu1fRSkE"
2020-03-25 11:05:28,"조가혜","ㅋㅋㅋㅋㅋ모르는데 웃기넼ㅋㅋ"
2020-03-25 11:35:51,"승호먹호","ㅋㅋㅋ 점심때 바야지"
2020-03-25 11:35:52,"승호먹호","ㅋㅋㅋ"
2020-03-25 13:12:55,"승호먹호","사진"
2020-03-25 13:13:00,"승호먹호","정색이형 이거 먹었다"
2020-03-25 13:13:09,"승호먹호","형수님이 한거 아니가 ㅋㅋㅋ"
2020-03-25 13:15:30,"김정식","ㅋㅋㅋㅋ그치"
2020-03-25 13:15:57,"김정식","나도 커피 한잔 땡기네"
2020-03-25 13:24:08,"승호먹호","집이가"
2020-03-25 19:19:39,"김세현 현중","광수형 드라이타월 최소 2장이다"
2020-03-25 19:19:42,"김세현 현중","큰~거로"
2020-03-25 19:19:53,"김세현 현중","설마 1장 산거 아니제? 아마추어처럼"
2020-03-25 20:09:28,"장광수","2장 큰거"
2020-03-25 20:09:33,"장광수","1장 작은거 샀지"
2020-03-25 20:09:38,"장광수","ㅋㅋ"
2020-03-25 20:14:04,"김세현 현중","굳"
2020-03-26 10:27:52,"승호먹호","사진"
2020-03-26 10:27:53,"승호먹호","아혜 안오냐"
2020-03-26 10:44:04,"조가혜","웅 안가여"
2020-03-26 11:02:02,"승호먹호","어쭈"
2020-03-26 11:02:15,"승호먹호","동생니랑 완전 다른데"
2020-03-26 13:05:32,"승호먹호","일산지온나"
2020-03-26 13:05:32,"승호먹호","사진 4장"
2020-03-26 13:31:44,"김정식","뭔데? 휴가가"
2020-03-26 13:32:37,"승호먹호","아니 점심 먹음ㅋㅋㅋㅋ"
2020-03-26 13:33:34,"김정식","거하게 먹네 ㅋㅋㅋㄱ"
2020-03-26 13:37:48,"승호먹호","ㅌㅋㅋㅋ 내도온.!!!!!"
2020-03-26 13:55:52,"김용현 9팀","저긴 병천순대아닌가"
2020-03-26 13:57:30,"승호먹호","맞다 ㅋㅋㅋ"
2020-03-26 13:57:33,"승호먹호","아네 다들"
2020-03-26 22:31:08,"승호먹호","갈기자"
2020-03-26 22:37:55,"장광수","다들 방이가"
2020-03-26 22:44:13,"승호먹호","Home"
2020-03-26 22:44:19,"승호먹호","들어올텐가"
2020-03-26 23:27:43,"김정식","자자"
2020-03-27 13:37:12,"승호먹호","사진 9장"
2020-03-27 13:43:40,"김세현 현중","블로그 다봤네"
2020-03-27 13:48:01,"승호먹호","아왜"
2020-03-27 13:48:05,"승호먹호","중요한거 안올렸다"
2020-03-27 13:48:08,"승호먹호","보지마"
2020-03-27 13:48:13,"승호먹호","블로그를 봐야돠"
2020-03-27 13:48:15,"승호먹호",".!!"
2020-03-27 19:50:41,"승호먹호","뭐하냐"
2020-03-27 19:50:44,"승호먹호","영통하자"
2020-03-27 21:17:00,"승호먹호","사진 2장"
2020-03-27 21:18:00,"조가혜","와 원이록이임?"
2020-03-27 21:20:56,"황병준 현중","엉"
2020-03-27 21:21:02,"승호먹호","사진"
2020-03-27 21:21:11,"승호먹호","짱맛"
2020-03-27 21:21:22,"조가혜","ㅋㅋㅋㅋ득템함?"
2020-03-27 21:25:07,"승호먹호","엉 ㅋㅋㅋㅋㅋ"
2020-03-27 21:28:44,"김용현 9팀","세혀이 좋아하는게 보이노 ㅋㅋㅋ"
2020-03-27 21:33:38,"김세현 현중","동심이다 저 표정"
2020-03-27 21:33:49,"김세현 현중","용혀이 내일 약국에서 보자"
2020-03-27 21:38:50,"김용현 9팀","나 월요일에 샀다.."
2020-03-27 21:39:05,"김세현 현중","악"
2020-03-27 21:39:08,"김용현 9팀","이제 줄안서도 다 살수있더라"
2020-03-27 21:39:08,"김세현 현중","알겠당"
2020-03-27 21:39:16,"김세현 현중","??"
2020-03-27 21:39:18,"김세현 현중","정말?"
2020-03-27 21:39:48,"김용현 9팀","응 저번주도 열두시즘 갔는데 있었음 ㅋㅋ"
2020-03-27 21:41:55,"김세현 현중","아 주말?"
2020-03-27 21:42:19,"김용현 9팀","월요일도 7시넘어서 갔는데 있었다"
2020-03-27 21:42:33,"김용현 9팀","구하기 쉬움"
2020-03-27 21:42:42,"김세현 현중","아하"
2020-03-27 21:43:04,"조가혜","주말엔 좀 서야할걸?"
2020-03-27 22:00:35,"김세현 현중","사진"
2020-03-27 22:00:50,"김세현 현중","정식이형 이거 인형을 왜 전자레인지에 넣어라는 거야??"
2020-03-27 22:00:59,"김세현 현중","이모티콘"
2020-03-27 22:11:45,"황병준 현중","넣으면 진화한다고"
2020-03-27 22:12:15,"조가혜","커져라 이상해씨"
2020-03-27 22:17:39,"승호먹호","사진"
2020-03-27 22:17:43,"승호먹호","세현이가 남긴 댓글 ㅋㅋㅋㅋㅋ"
2020-03-27 22:17:50,"조가혜","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-03-27 22:18:00,"승호먹호","곱빼기인데 국물이 보통양만큼 왓네요 ㅋㅋㅋㅋㅋ"
2020-03-27 22:18:10,"조가혜","크짬은 국물이지"
2020-03-27 22:18:24,"승호먹호","ID가 sehy****이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-03-27 22:18:42,"승호먹호","Sehyuni"
2020-03-27 22:25:01,"김정식","사진 2장"
2020-03-28 10:29:40,"승호먹호","사진 2장"
2020-03-28 10:29:41,"승호먹호","전나 헬기타고 댕기네 ㅋㅋㅋ"
2020-03-28 10:29:45,"승호먹호","바주카포 쏘고 ㅋㅋ"
2020-03-28 10:42:25,"장광수","이거머임?"
2020-03-28 10:42:38,"승호먹호","베그 새로운 모드"
2020-03-28 10:42:43,"승호먹호","나왔네"
2020-03-28 10:42:48,"승호먹호","ㅋㅋ케같은팀 살릴수도 있다"
2020-03-28 10:42:52,"장광수","ㅋㅋㅋ"
2020-03-28 10:42:55,"승호먹호","부활"
2020-03-28 10:42:58,"장광수","잼나겠너"
2020-03-28 10:43:04,"승호먹호","어려움ㅋㅋㅋㅋ"
2020-03-28 18:37:16,"승호먹호","용용 삼산 고기 맛집 오디여찌.?"
2020-03-28 18:38:05,"김용현 9팀","야마짱??"
2020-03-28 18:39:07,"김용현 9팀","고반식당?"
2020-03-28 18:39:34,"승호먹호","고기맛집 그 두개가 ㅋㅋㅋ"
2020-03-28 18:41:35,"김용현 9팀","내가 아는집이 그거 뿐이다 ㅋㅋㅋ"
2020-03-28 18:58:12,"승호먹호","ㅋㅋㅋ 야마짱 너무 비싸다"
2020-03-28 19:07:41,"김용현 9팀","비싸긴함.. 옆에서 무릎꿇고 구워준다"
2020-03-28 19:53:09,"김용현 9팀","사진"
2020-03-28 19:53:13,"김용현 9팀","주소 틀렸다"
2020-03-28 19:53:52,"황병준 현중","착하네"
2020-03-28 20:19:49,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-03-28 20:20:00,"승호먹호","왜 저거로 갔지"
2020-03-28 20:20:21,"승호먹호","열혈 잇님 고마워유"
2020-03-28 20:21:38,"승호먹호","사진"
2020-03-28 20:21:46,"승호먹호","네이버에 저거로 등록되어있눈데에"
2020-03-28 20:22:18,"승호먹호","지도: 테소로 플라워카페"
2020-03-28 20:22:34,"승호먹호","흠 다음이랑 다르네"
2020-03-28 20:24:03,"승호먹호","사진"
2020-03-28 20:24:08,"승호먹호","고쳤어유 잇님 감사효"
2020-03-28 20:24:33,"승호먹호","사진 2장"
2020-03-28 20:24:38,"승호먹호","나이키 공홈 20프로 세일한다"
2020-03-28 20:24:48,"승호먹호","신규 가입하믄 1만원 쿠폰 주네 다들 기기"
2020-03-28 20:24:52,"승호먹호","장광수 고고고"
2020-03-28 20:25:09,"승호먹호","후드 지룸~"
2020-03-28 21:11:52,"김정식","둥호"
2020-03-28 21:12:01,"김정식","NRC 아이디 머고 ㅋㅋ"
2020-03-28 21:40:25,"승호먹호","엔알씨? 나이키 러닝??"
2020-03-28 22:05:37,"승호먹호","사진"
2020-03-28 22:05:41,"승호먹호","햇살님 감샤"
2020-03-28 22:07:43,"승호먹호","사진 2장"
2020-03-28 22:07:48,"승호먹호","정색이형 이거"
2020-03-28 23:04:37,"김정식","ㅋㅋㅋ"
2020-03-28 23:04:41,"김정식","사진"
2020-03-28 23:04:43,"김정식","친추함"
2020-03-28 23:13:28,"승호먹호","ㅋㅋ 긋긋긋"
2020-03-29 17:59:37,"승호먹호","http://m.blog.naver.com/PostView.nhn?blogId=doongjitory&logNo=221879528683&navType=tl"
2020-03-29 17:59:37,"승호먹호","[둥호의일상] 나이키는 지금 세일 중❤️ (20% 할인/혜택 정리/한국 공홈 )"
2020-03-29 22:33:16,"승호먹호","더치페이 메시지를 보냈습니다.

1:1 카톡방을 확인해 주세요."
2020-03-30 14:59:28,"승호먹호","조가 아마데우스 온나"
2020-03-30 14:59:45,"조가혜","ㅇㅇㅇ"
2020-03-30 15:23:22,"승호먹호","사진"
2020-03-30 15:29:51,"홍민우 HHI","머리숱 부럽네"
2020-03-30 15:40:08,"김정식","농땡이들이고"
2020-03-30 15:44:51,"황병준 현중","좡난하나"
2020-03-30 16:12:18,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋ 황뱅 온나아"
2020-03-30 16:15:04,"황병준 현중","이모티콘"
2020-03-30 23:56:07,"승호먹호","사진"
2020-03-30 23:56:11,"승호먹호","황뱅 영통 거니까 왜 이런거 보여주는거야"
2020-03-30 23:56:13,"승호먹호","><"
2020-03-30 23:56:19,"승호먹호","짜식 남자네"
2020-03-31 06:53:39,"황병준 현중","승호 표정 보이제 찾아서 보여 달라며"
2020-03-31 06:54:12,"황병준 현중","사진"
2020-03-31 07:15:32,"승호먹호","ㅋㅋㅋㅋ 저리 몬생겼나"
2020-03-31 07:16:15,"승호먹호","사진"
2020-03-31 07:16:23,"승호먹호","황뱅 복도에 길리슈트발견"
2020-03-31 07:19:06,"황병준 현중","파밍해라"
2020-03-31 07:32:53,"김용현 9팀","빨리 출근해라"
2020-03-31 07:36:07,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋ 버스탓다 기달"
2020-03-31 07:36:15,"승호먹호","파밍햇다 치킨이다"
2020-04-01 23:24:34,"승호먹호","사진"
2020-04-01 23:24:41,"승호먹호","햇살님 너무 자연인 아닌가여"
2020-04-02 06:05:25,"김정식","사진"
2020-04-02 06:06:10,"김정식","자연인 시절이였지"
2020-04-02 06:11:59,"황병준 현중","부지런하노"
2020-04-02 06:25:27,"김용현 9팀","출근하자"
2020-04-02 06:41:17,"승호먹호","사진"
2020-04-02 06:41:29,"승호먹호","황뱅 설마 오늘 출근안하나"
2020-04-02 06:41:31,"승호먹호","배신이다"
2020-04-02 06:59:17,"황병준 현중","오늘 누가 출근하노 촌스럽게"
2020-04-02 07:59:16,"승호먹호","출근하자말자"
2020-04-02 07:59:20,"승호먹호","퇴근마렵다"
2020-04-02 08:00:28,"황병준 현중","싸뿌리"
2020-04-02 08:00:30,"황병준 현중","라"
2020-04-02 08:00:58,"승호먹호","버텨볼란다 오늘만 보티면 되네"
2020-04-02 08:01:08,"조가혜","목요팅"
2020-04-02 10:31:04,"김세현 현중","폴라리스 3004호선 인수 요원(필리핀 국적) COVID-19 테스트 결과 1명 양성나왔음을 보고합니다. 이와 관련하여 현재까지 파악한 내용을 아래와 같이 공유합니다.
 
1. 3/31일(화) 오전 11시경 : 필리핀 선원 12명 꽃바위 소재 숙소 도착
 
2. 3/31일(화) 오후 3시 30분경 : 선주측 대리점 유니온 소속 권용운과장이 필리핀 선원 12명을 인솔하여 울산대병원에서 COVID-19 검사 실시
 
(COVID-19 검사 실시 전 필리핀 선원 3명(보순, A, B : COVID-19 테스트 결과 음성 판정)과 한국사관 2명(1항사 유홍종/2항사 조용욱)이 꽃바위 숙소 근처에서 만났으며 당시 1M 거리를 두고 모두 마스크를 착용한 상태라 함. 
 
3. 4/01일(수) 오전 9시 전 : 한국 사관 8명이 생산기술1관 4층 선주사무실을 잠깐 방문한 후 3004호선 본선에 승선하였고 이후 2야드 선원용 사무실로 이동했다 함
(생산기술1관 선주 사무실 방문 시, 당사 직원 (QM)상당수가 같은 공간에 함께 있었음)
 
4. 4/01일(수) 오후 14시경 : 한국 사관 8명은 선주 감독과의 MTG/교육 차 생산기술1관 선주 사무실을 잠깐 재방문하였고 이후 17시까지 6층 회의실에서 선주 감독들 3명(함일곤감독, 정상돈감독, 이풍렬감독)과 교육 진행하였음
(선주 감독들 3명은 차례로 회의실로 들어왔고 수석감독인 정문환수석감독은 한국 사관들과 MTG 내내 함께 있었음. 동인들은 마스크를 계속 착용하지는 않았고 2M 사회적 거리 유지는 하지 못했다 함)
 
5. 4/01일(수) 저녁 8시-9시경  : COVID-19 테스트 결과 필리핀 선원 1명이 양성 판정을 받음  (동인은 한국 사관과 만난적이 없음)
 
따라서, 폴라리스 선주감독 일체 출근하지 않고 자가에서 대기하는 것으로 수석감독과 협의하였으며 선주감독들의 동선(당사 직원과의 만남 등)을 파악중에 있습니다.
 
참고로, 유니온 소속 권용운과장은 4/01일 오후 카디프 선원들을 인솔하는 과정에서 카디프 안전 MGR와 함께 있었다 함. 권용운과장은 현재 자가 격리 중이라 함."
2020-04-02 17:35:47,"황병준 현중","사진 2장"
2020-04-02 17:36:01,"황병준 현중","동영상"
2020-04-02 17:36:11,"장광수","좋나"
2020-04-02 17:38:58,"황병준 현중","즥이네"
2020-04-02 17:39:17,"장광수","풀장 갈수있나"
2020-04-02 17:45:52,"김용현 9팀","좋다 좋아"
2020-04-02 17:46:16,"김용현 9팀","아침에 아메리카노들고 조깅하고싶네"
2020-04-02 17:46:41,"김용현 9팀","사진"
2020-04-02 17:46:43,"김용현 9팀","이게현실이자"
2020-04-02 17:49:54,"황병준 현중","승호"
2020-04-02 17:49:55,"황병준 현중","사진 4장"
2020-04-02 17:49:59,"황병준 현중","VIP"
2020-04-02 17:52:48,"승호먹호","크으 죽이네"
2020-04-02 17:53:16,"승호먹호","보고싶은 정색이형"
2020-04-02 18:20:29,"김세현 현중","ㅜㅜ 부럽당"
2020-04-02 18:20:35,"김세현 현중","용혀이 키보드 커버 좀 씻어라"
2020-04-02 18:20:42,"김세현 현중","드르브라~"
2020-04-02 18:26:57,"김세현 현중","사진"
2020-04-02 18:27:03,"김세현 현중","우리형 어디갔노...."
2020-04-02 18:28:34,"승호먹호","사진"
2020-04-02 18:29:59,"장광수","형은  나이들수록 멋있어지는구만"
2020-04-02 19:50:29,"황병준 현중","사진"
2020-04-02 20:00:59,"김세현 현중","한 가족만 딱 수영장 쓰고 있네"
2020-04-02 20:05:06,"황병준 현중","코로나 가족임"
2020-04-02 20:26:08,"장광수","좋군"
2020-04-02 20:26:22,"장광수","올 씨뷰 맞 제?"
2020-04-02 20:26:46,"조가혜","사진"
2020-04-02 20:26:59,"황병준 현중","맞지"
2020-04-02 20:28:06,"김세현 현중","가혜야 나도 내일 간다!"
2020-04-02 20:28:18,"조가혜","어디감?"
2020-04-02 20:28:25,"김세현 현중","밀양~"
2020-04-02 21:03:47,"조가혜","오옿ㅎㄹㄹ"
2020-04-02 21:12:08,"김세현 현중","비긴어게인3 몰아보고 있는데 이태리 겁나 가고싶구먼~"
2020-04-02 22:11:00,"김정식","다들 일안하고 놀고있너"
2020-04-03 06:32:59,"황병준 현중","동영상"
2020-04-03 06:49:17,"김세현 현중","가혜야 생일축하한다~~!!"
2020-04-03 07:10:18,"조가혜","고마오"
2020-04-03 07:51:37,"승호먹호","https://m.blog.naver.com/doongjitory/221888102279"
2020-04-03 07:51:43,"승호먹호","정색이형 이거 보삼 ~"
2020-04-03 07:58:01,"김정식","ㅋㅋㅋ봤었지"
2020-04-03 07:58:37,"김정식","오 아해 생축한다"
2020-04-03 08:20:06,"조가혜","☺️"
2020-04-03 13:33:32,"김세현 현중","사진"
2020-04-03 13:33:35,"김세현 현중","일렉 다 어디갔냐고~~~!!"
2020-04-03 13:33:45,"김세현 현중","단체대화방 왜 초대 없나했더니"
2020-04-03 13:38:25,"장광수","사진"
2020-04-03 13:38:26,"장광수","사진"
2020-04-03 13:43:02,"승호먹호","ㅋㅋㅋ 장광수 뜬금포네"
2020-04-03 13:43:04,"승호먹호","자연인이가"
2020-04-03 13:43:33,"장광수","사람도 없고 매우좋음"
2020-04-03 13:46:21,"승호먹호","어디갔눈데"
2020-04-03 13:46:22,"승호먹호","ㅋㅋㅋ"
2020-04-03 13:47:13,"장광수","순천 왔다 ㅋㅋ 동생 이사 잘되고있나"
2020-04-03 13:48:00,"승호먹호","인자 할려고 2시 도착이란다"
2020-04-03 13:48:00,"승호먹호","ㅋㅋㅋ"
2020-04-03 13:48:27,"장광수","힘든시간이 되겠구만"
2020-04-03 13:48:32,"장광수","도와줄걸 그랬나"
2020-04-03 13:48:35,"장광수","ㅋㅋ"
2020-04-03 13:53:57,"조가혜","순천까짘ㅋㅋㅋㅋ"
2020-04-03 13:54:00,"김정식","ㅋㅋㅋ일렉개교기념일 좋겠네"
2020-04-03 14:01:58,"장광수","사진"
2020-04-03 14:02:34,"승호먹호","뭐고"
2020-04-03 14:02:38,"승호먹호","내꺼가"
2020-04-03 14:03:06,"장광수","한입 하시게 손님 없으니까"
2020-04-03 14:03:10,"장광수","서비스가 게장이다"
2020-04-03 14:03:14,"김세현 현중","형"
2020-04-03 14:03:16,"김세현 현중","게장?"
2020-04-03 14:03:19,"김세현 현중","여수 어찌되는데"
2020-04-03 14:03:22,"김세현 현중","ㅂㄷㅂㄷ"
2020-04-03 14:03:24,"장광수","가야지"
2020-04-03 14:03:27,"장광수","세현이랑"
2020-04-03 14:03:53,"장광수","근데 너는 나랑 랍스타 먹지 않았니? ㅋㅋ 게장은 별개가"
2020-04-03 14:14:50,"김세현 현중","ㅋㅋㅋㅋㅋㅋㅋ"
2020-04-03 14:15:02,"김세현 현중","게장은 게장 나름대로의 그게 있지"
2020-04-03 15:05:47,"승호먹호","사진 2장"
2020-04-03 15:05:48,"승호먹호","맛난댜"
2020-04-03 15:22:11,"김용현 9팀","으아 해동이다"
2020-04-03 15:24:59,"승호먹호","바람 마니부네 ㅋㅋㅋㅋ"
2020-04-03 15:25:03,"승호먹호","퇴근하나 인제"
2020-04-03 15:26:29,"김용현 9팀","야군"
2020-04-03 15:26:32,"김용현 9팀","이모티콘"
2020-04-03 15:26:48,"김용현 9팀","둥호형 g80이쁘더라"
2020-04-03 15:27:47,"승호먹호","야근 .. g80사고싶네"
2020-04-03 15:32:59,"황병준 현중","가즈아"
2020-04-03 15:33:26,"김정식","퇴직금 1680만원"
2020-04-03 15:33:43,"김정식","연월차금액 제외"
2020-04-03 15:34:09,"황병준 현중","G80사라!"
2020-04-03 15:39:40,"김정식","1억대출금 상환 플랙스~"
2020-04-03 15:42:37,"승호먹호","가자 정식쓰~!!"
2020-04-03 15:42:44,"승호먹호","퇴직금 많네 그래도"
2020-04-03 15:45:18,"김정식","ㅋㅋㅋㅋ"
2020-04-03 15:45:34,"김정식","연월차수당이랑 마지막월급합치니 2천정도"
2020-04-03 15:45:54,"김정식","대출 갚으면 끝 ㅠ 후"
2020-04-03 15:47:34,"승호먹호","사진"
2020-04-03 15:47:36,"승호먹호","크레인뷰다 ㅋㅋㅋㅋㅋ"
2020-04-03 15:49:45,"김정식","어레고 ㅋㅋ"
2020-04-03 16:02:49,"황병준 현중","동생 이사?"
2020-04-03 16:05:02,"승호먹호","이사 ㅋㅋㅋ 방크네 여기 ㅋㅋㅋ"
2020-04-03 16:05:33,"조가혜","어딘뎅 거긴ㅋㅋ얼마야"
2020-04-03 16:11:34,"김용현 9팀","어디야 높아보인다"
2020-04-03 16:15:29,"승호먹호","지도: 울산 동구 전하동 302-93"
2020-04-03 16:15:35,"승호먹호","여기 세종스카이빌 ㅋㅋㅋ"
2020-04-03 16:15:40,"승호먹호","전하동이네"
2020-04-03 16:16:04,"승호먹호","여기 1000에 38 관리비 포함 ㅋㅋㅋ"
2020-04-03 16:16:09,"승호먹호","다 비슷하드라"
2020-04-03 16:17:59,"김세현 현중","오? 기숙사 되지않나"
2020-04-03 16:18:02,"김세현 현중","병원"
2020-04-03 16:18:12,"김용현 9팀","전하관 아니가.."
2020-04-03 16:24:09,"승호먹호","ㅋㅋㅋㅋㅋ 긱사 안들어간단다"
2020-04-03 16:24:21,"승호먹호","저나관 급이네 ㅋㅋㅋㅋ"
2020-04-03 16:31:42,"김세현 현중","부럽구만"
2020-04-03 16:31:57,"김세현 현중","나도 나가 살거 싶은데 돈이 아깝구먼"
2020-04-03 16:34:54,"승호먹호","나오면 다 돈이다 긱사에 붙어 있어라 ㅋㅋ"
2020-04-03 16:35:13,"김용현 9팀","그건 맞다"
2020-04-03 16:35:16,"김용현 9팀","긱사가 최고임"
2020-04-03 17:44:49,"승호먹호","다들 빨리 퇴근해라!"
2020-04-03 18:21:00,"김세현 현중","사진"
2020-04-03 18:27:39,"승호먹호","오디가!"
2020-04-03 20:07:17,"김세현 현중","사진"
2020-04-03 20:08:48,"장광수","내거는!"
2020-04-03 20:11:17,"승호먹호","도란나"
2020-04-03 20:11:20,"승호먹호","내꺼는"
2020-04-03 21:23:59,"김세현 현중","사진"
2020-04-03 21:24:12,"김세현 현중","어익후!"
2020-04-03 21:24:27,"김세현 현중","사진"
2020-04-03 21:24:29,"김세현 현중","다 여기로 감..."
2020-04-03 21:29:05,"조가혜","ㅋㅋㅋㅋ오래 먹었네"
2020-04-03 21:37:22,"승호먹호","ㅋㅋㅋㅋㅋ"
2020-04-03 21:37:24,"승호먹호","저거 뭔데"
2020-04-03 21:37:26,"승호먹호","배가 ㅋㅋㅋ"
2020-04-03 21:37:30,"승호먹호","배인증샷은 첨보네"
2020-04-03 21:37:31,"승호먹호","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-03 21:42:07,"김세현 현중","사진 2장"
2020-04-03 21:42:09,"김세현 현중","캠핑장에도 벚꽃 천지다"
2020-04-03 21:48:06,"조가혜","크"
2020-04-03 21:58:27,"승호먹호","어딘데 잘노네!"
2020-04-03 21:58:52,"승호먹호","어 임마 형은 긱사에서 포스팅 하는데 ㅠㅜ"
2020-04-03 22:01:05,"김세현 현중","ㅋㅋ밀양이야"
2020-04-03 22:01:28,"김세현 현중","사진"
2020-04-03 22:08:51,"승호먹호","활활 타올라라~~~"
2020-04-03 22:38:45,"김세현 현중","사진 2장"
2020-04-03 23:27:08,"이효상","ㅋㅋ 제대로 먹었네"
2020-04-03 23:27:20,"이효상","가혜야 생일축하한다 다행히 오늘 안지남ㅋㅋ"
2020-04-03 23:30:14,"조가혜","이모티콘"
2020-04-03 23:44:03,"승호먹호","혀상이형 사업하나"
2020-04-03 23:44:09,"승호먹호","하루종일 폰을 안본거가"
2020-04-04 09:40:29,"김정식","사진"
2020-04-04 10:21:43,"장광수","심리테스트가 ㅋㅋ"
2020-04-04 10:50:48,"김정식","순서 정해봐 ㅋㅋ"
2020-04-04 10:51:09,"김정식","1-4-5-2-3"
2020-04-04 10:51:12,"김정식","난 ㅋㅋ"
2020-04-04 10:51:47,"조가혜","난 41532"
2020-04-04 11:15:13,"김세현 현중","1-4-5-2-3"
2020-04-04 11:15:25,"김세현 현중","헐..정식이형 내랑 같노 쓰고나서 봤는데"
